Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
CBL Merchandising Data Verification,,,2019-03-27 15:23:26,2019-03-27 15:26:36,3m - 10.138s,FAILED
,,,,,,
Test Cases/LaunchingApp/LaunchApp,,,2019-03-27 15:23:26,2019-03-27 15:23:50,23.840s,PASSED
"startApplication(""F:\QA_Automation\Builds\cbl_live_v1_130319.apk"", false)",,launch application,2019-03-27 15:23:27,2019-03-27 15:23:45,18.039s,PASSED
delay(5),,delay of 5 seconds,2019-03-27 15:23:45,2019-03-27 15:23:50,5.034s,PASSED
,,,,,,
Test Cases/VisitShopScenarios/VisitShopsWithDataVerification,,,2019-03-27 15:23:50,2019-03-27 15:26:36,2m - 45.841s,FAILED
"verifyElementText(findTestObject(""DashboardScreenElements/Validate_DashboardScreen"", [""package"":PACKAGENAME]), ""Dashboard"")",,validate the dashboard screen appearance,2019-03-27 15:23:50,2019-03-27 15:23:54,3.550s,PASSED
com.ct.qa.keywords.CommonKeywords.selectday(),,select current day,2019-03-27 15:23:54,2019-03-27 15:23:57,3.012s,PASSED
"tap(findTestObject(""DashboardScreenElements/StartYourDay"", [""package"":PACKAGENAME]), 0)",,tap on start your day button to further proceed,2019-03-27 15:23:57,2019-03-27 15:23:58,1.378s,PASSED
"verifyElementText(findTestObject(""Validate_ShopListScreen"", [""package"":PACKAGENAME]), ""Shops on Route"")",,Validate shops list screen appearance,2019-03-27 15:23:58,2019-03-27 15:24:01,2.551s,PASSED
com.ct.qa.keywords.ShopVisitingScenariosKeywords.visitShopWith_DataVerification(),,select shops from shops list for data verification,2019-03-27 15:24:01,2019-03-27 15:26:36,2m - 35.054s,FAILED
